user_id,song_id,song_play_count,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hottness,year
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOBTDFV12B0B80B789,1,TRAMCND128F1466ACF,Get It Together,SOBTDFV12B0B80B789,Ill Communication,ARLHO5Z1187FB4C861,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,245.7073,0.853124523276,0.591628024008,1994
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOEKSGJ12A67AE227E,1,TRARUTP128E0797FC7,Crawling (Album Version),SOEKSGJ12A67AE227E,Hybrid Theory,ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,208.95302,0.887386080596,0.79114300239,2000
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOEMXXF12A6D4F932C,5,TRAQFGR128EF34E7AF,Waterfall (Spirit Of The Rainforest Album Version),SOEMXXF12A6D4F932C,Spirit Of The Rainforest,ARI4S0E1187B9B06C0,50a45c3d-b54b-4fd5-bb83-5046e4ff6813,David Arkenstone,363.41506,0.639396479557,0.430942043436,0
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOFKEIK12A6310D86A,1,TRBCFPP128E0781D6F,Stop Breaking Down (1994 Digital Remaster),SOFKEIK12A6310D86A,Exile On Main St,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,274.18077,0.814829656133,0.735765692951,0
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOHYDPA12B0B80B77C,1,TRAPLSD128E0781A94,Eugene's Lament,SOHYDPA12B0B80B77C,Ill Communication,ARLHO5Z1187FB4C861,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,132.51873,0.853124523276,0.591628024008,1994
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOIZLKI12A6D4F7B61,1,TRAURYF128F147805D,Supermassive Black Hole (Album Version),SOIZLKI12A6D4F7B61,Supermassive Black Hole,ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,209.34485,0.929030287441,0.750426551019,0
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOJDHGS12A6310D85E,1,TRAKLHO128F42BA554,Rocks Off,SOJDHGS12A6310D85E,Exile On Main St,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,272.43057,0.814829656133,0.776037656053,1972
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOQLLHX12AF72A3586,1,TRAKXMS12903CB36F2,The Space Between,SOQLLHX12AF72A3586,The Gorge,ARQXC7V1187FB4DA9E,07e748f1-075e-428d-85dc-ce3be434e906,DAVE MATTHEWS BAND,293.66812,0.811890081171,0.657583813676,2001
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOSYMSX12A6310DFE2,1,TRACECN128F9310E97,Subterranean Homesick Alien,SOSYMSX12A6310DFE2,OK Computer (Collector's Edition),ARH6W4X1187B99274F,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,267.20608,0.899934952232,0.683658060202,1997
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOTPQFM12AB017AC9E,5,TRARMHA128F92E7D32,I'm Not A Loser,SOTPQFM12AB017AC9E,Somery,ARANOZN1187B9B373E,f035837e-4117-438d-a524-cacf43500e68,Descendents,89.23383,0.727230315463,0.476559378978,1982
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOULTKQ12AB018A183,2,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),SOULTKQ12AB018A183,B.o.B Presents: The Adventures of Bobby Ray,ARKQQZA12086C116FC,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,269.63546,0.768223624915,0.712534952937,2010
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOVFUXP12AB018F6F0,1,TRAXGLQ12903CDBF13,Johnny_ I Hardly Knew Ya,SOVFUXP12AB018F6F0,Live on Lansdowne_ Boston MA,ARD2NDU1187B99B615,e8374874-4178-4869-b92e-fef6bf30dc04,Dropkick Murphys,292.25751,0.793094370082,0.568491815445,0
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOYHZWP12A58A7C176,1,TRACTWW12903CB7550,Shake Some Action,SOYHZWP12A58A7C176,Clueless / Original Motion Picture Soundtrack,ARWD82K1187B98CFF2,ca48bfb8-37c5-4a04-9837-a07975ee0cd3,Cracker,263.8624,0.640574149168,0.454714841079,1995
fd4b11c719258fc063ff6fbe43fb4392a74e20d7,SOZCTXZ12AB0182364,1,TRAACCG128F92E8A55,Setanta matins,SOZCTXZ12AB0182364,Un cafe_ setanta matins,AR5KOSW1187FB35FF4,d3cc4c24-1b5b-4d71-bcc9-1940e0e3e9d3,Elena,269.58322,0.677420465226,0.37825468551,0
