user_id,song_id,song_play_count,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hottness,year
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOAZWHG12AB01861BA,3,TRBEISL128F931B107,The Same Old Innocence,SOAZWHG12AB01861BA,Places Like This,ARIW1BH1187FB4C94A,b91f0973-002e-4237-a39f-c7e02e786e53,Architecture In Helsinki,210.49424,0.807876867889,0.505181615869,2007
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOCVOFW12A6D227200,1,TRAJOPN128F423BEC3,Dimension,SOCVOFW12A6D227200,Dane Cook's Tourgasm Soundtrack,ARDF8K01187FB37200,f0c8f75f-8736-4b1d-b312-9349fcff321d,Wolfmother,260.91057,0.792255589732,0.566971566219,2004
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SODHVES12A6701CE6B,5,TRAAEEH128E0795DFE,Driving Home For Christmas,SODHVES12A6701CE6B,The Road To Hell Part 2,AR3793X1187FB50CB3,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,241.162,0.643182772912,0.500691340913,1986
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOHOOXT12A67ADA073,1,TRAJPIQ128F14819A8,The Devil,SOHOOXT12A67ADA073,Pieces Of The People We Love,AR3Q48J1187FB55278,3697647f-1839-479e-98a1-9ad39004d923,The Rapture,277.02812,0.749860753246,0.516535179673,2006
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOINDRZ12A6701DAF6,4,TRADKAX128E0786B92,Romantic Rights,SOINDRZ12A6701DAF6,You're A Woman_ I'm A Machine,AR4R1FL1187FB55C3B,92dc699f-fcbc-4278-afbe-40b5ad060a55,Death From Above 1979,195.29098,0.738594498768,0.467071006345,2004
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOLEYPL12A6D4F83CE,1,TRAAOIN128F9303790,Snowball,SOLEYPL12A6D4F83CE,For Screening Purposes Only,ARGWIHH1187B9A79B0,f1ce0a98-fed9-4337-b817-398720ff6bd8,Test Icicles,190.24934,0.682045691634,0.373464227764,2005
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOMKGQN12A8C1339D2,2,TRBHLDQ128F423EF10,Blue Orchid,SOMKGQN12A8C1339D2,Blue Orchid,AR8V1WA1187B9AD9E9,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,160.31302,0.878811343493,0.653897217428,2005
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOQKQJU12A58A7D262,1,TRBACGF128F92C5774,Down (LP Version),SOQKQJU12A58A7D262,Thank You,ARTAFV91187B9BA17C,8c32bb01-58a3-453b-8050-8c0620edb0e5,Stone Temple Pilots,228.96281,0.789104458009,0.576196569698,2003
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOSBPUO12A58291CF2,1,TRBFAWM128E0785A59,Transmission (Album Version),SOSBPUO12A58291CF2,Shadow Zone,ARHRY5S1187B99B96F,8ac9e35c-e92d-4030-99ef-ba4127b1555c,Static-X,98.89914,0.768004234774,0.560819769262,2003
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOULTKQ12AB018A183,1,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),SOULTKQ12AB018A183,B.o.B Presents: The Adventures of Bobby Ray,ARKQQZA12086C116FC,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,269.63546,0.768223624915,0.712534952937,2010
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOUVHAM12A6D4FA42A,2,TRBCMJT128F14B12CC,Korea (LP Version),SOUVHAM12A6D4FA42A,White Pony,ARXSABJ1187FB3C336,7527f6c2-d762-4b88-b5e2-9244f1e34c46,Deftones,203.59791,0.821697316739,0.60172975571,2000
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOYIUPV12AF72AC56B,5,TRAHLDG128F92EB4A9,Tabloid Junkie,SOYIUPV12AF72AC56B,HIStory - PAST_ PRESENT AND FUTURE - Book I,ARXPPEY1187FB51DF4,f27ec8db-af05-4f36-916e-3d57f91ecf5e,Michael Jackson,272.71791,0.86652031981,0.766545450757,1995
36f4f0163fe74c1f88c49b5c79ca00f9fa304d13,SOZWCKB12AB0186C5B,1,TRBGLFD12903CD3D43,Diamond Eyes (Album Version),SOZWCKB12AB0186C5B,Diamond Eyes,ARXSABJ1187FB3C336,7527f6c2-d762-4b88-b5e2-9244f1e34c46,Deftones,188.26404,0.821697316739,0.60172975571,2010
