user_id,song_id,song_play_count,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hottness,year
681064acdadcfeca36237d157f96a2be48b9ded0,SOBEHXG12A8C138D22,1,TRBGGBF128F425E4D1,Rumour (Abstract Hip Hop Mix),SOBEHXG12A8C138D22,Magic Box,AR7IYVY1187B9A2648,7537c506-c49b-47a8-a313-4ece139a9ddd,bel canto,78.49751,0.572338426759,0.368252038716,1996
681064acdadcfeca36237d157f96a2be48b9ded0,SOBNMQD12A8C134323,1,TRBECBM128F426AA34,She's All I Ever Had,SOBNMQD12A8C134323,Ricky Martin,AR2FSX31187B98E3EF,70ea63ea-70dc-4b63-951a-2c249d2b3b0a,Ricky Martin,295.33995,0.7309590855,0.481426936478,1999
681064acdadcfeca36237d157f96a2be48b9ded0,SOCHBAR12AB0187BA9,1,TRAVVZW12903CCEEE7,Into The Groove,SOCHBAR12AB0187BA9,Celebration,ARBEOHF1187B9B044D,79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,285.09995,0.915823253033,0.665576619159,1985
681064acdadcfeca36237d157f96a2be48b9ded0,SOCHRXB12A8AE48069,1,TRAAGCZ128F93210FD,Let's Get It Started,SOCHRXB12A8AE48069,Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness,ARTDQRC1187FB4EFD4,d5be5333-4171-427e-8e12-732087c6b78e,Black Eyed Peas,229.61587,0.84560188664,1.00594196595,2004
681064acdadcfeca36237d157f96a2be48b9ded0,SOEHBCX12AB0181B89,3,TRANONM128F92EAF7A,Tu Recuerdo,SOEHBCX12AB0181B89,Ricky Martin MTV Unplugged,AR2FSX31187B98E3EF,70ea63ea-70dc-4b63-951a-2c249d2b3b0a,"Ricky Martin Feat. La Mari de ""Chambao",247.87546,0.7309590855,0.481426936478,2008
681064acdadcfeca36237d157f96a2be48b9ded0,SOEHWGF12A6D4F8B2B,4,TRAAKDG128F42A0ECB,Hips Don't Lie (featuring Wyclef Jean),SOEHWGF12A6D4F8B2B,Essential R&B Hit Selection,AR6PJ8R1187FB5AD70,bf24ca37-25f4-4e34-9aec-460b94364cfc,Shakira Featuring Wyclef Jean,217.36444,0.83317856089,0.682263176764,0
681064acdadcfeca36237d157f96a2be48b9ded0,SOFKEDR12A8C13D381,1,TRAVPOV128F429EC1B,You (featuring Tank) (Amended Album Version),SOFKEDR12A8C13D381,The Real Testament,AR7Q0O91187FB4DBE7,72f62a4c-0042-49f6-b4dc-2f5b27dd289f,Plies featuring Tank,218.04363,0.919517092225,0.547940429488,2007
681064acdadcfeca36237d157f96a2be48b9ded0,SOHTQAS12A6701C7BA,2,TRAZDPO128E078ECE6,Crazy,SOHTQAS12A6701C7BA,Get A Grip,AR12F2S1187FB56EEF,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Aerosmith,319.73832,0.87253659867,0.610731462904,1993
681064acdadcfeca36237d157f96a2be48b9ded0,SOQLAEP12A8C1372F1,2,TRAXMUC128F4273749,Fuego De Noche_ Nieve De Día,SOQLAEP12A8C1372F1,La Historia,AR2FSX31187B98E3EF,70ea63ea-70dc-4b63-951a-2c249d2b3b0a,Ricky Martin,336.19546,0.7309590855,0.481426936478,2001
681064acdadcfeca36237d157f96a2be48b9ded0,SOQPTOJ12AB017DE93,1,TRBDDMU128F9350474,Médium,SOQPTOJ12AB017DE93,Ahí Vamos,AR189B91187B9B8D9C,979d01bc-a4da-4c80-8cc1-be40bd35cd5e,Gustavo Cerati,333.19138,0.694983409073,0.429780285791,2006
