user_id,song_id,song_play_count,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hottness,year
fef771ab021c200187a419f5e55311390f850a50,SOBTDFV12B0B80B789,1,TRAMCND128F1466ACF,Get It Together,SOBTDFV12B0B80B789,Ill Communication,ARLHO5Z1187FB4C861,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,245.7073,0.853124523276,0.591628024008,1994
fef771ab021c200187a419f5e55311390f850a50,SOCFXMH12A6D4FD1B8,1,TRAHBQT128F4213403,Ego Trip by Nikki Giovanni,SOCFXMH12A6D4FD1B8,Nia,ARTXGGI1187B9B3D58,92ee5562-3c1b-4e02-ac22-aae6261edac5,Blackalicious,104.93342,0.697113662713,0.518784102366,1999
fef771ab021c200187a419f5e55311390f850a50,SOCXBQG12AF72A7CBD,2,TRBFKVH128F4262579,Arco Arena,SOCXBQG12AF72A7CBD,Comfort Eagle,ARQRQRA12131B4B5A8,fa7b9055-3703-473a-8a09-adf2fe031a24,Cake,91.32363,0.794331284495,0.650665868274,2001
fef771ab021c200187a419f5e55311390f850a50,SOECLAD12AAF3B120A,1,TRATBLI128F92F78F8,St. Patrick's Day,SOECLAD12AAF3B120A,Room For Squares,ARZENOX1187B98A645,8a81edd9-6f62-4ac7-afee-17dc0fec5fe7,John Mayer,321.09669,0.837947909189,0.787679354478,0
fef771ab021c200187a419f5e55311390f850a50,SOECRTE12A8C14296D,1,TRAWLYF128F92D9EE0,Blue Skies,SOECRTE12A8C14296D,Approaching Normal,ARDQ62L1187FB56FF0,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,Blue October,223.29424,0.778534708104,0.490768668837,2009
fef771ab021c200187a419f5e55311390f850a50,SOFKTPP12A8C1385CA,1,TRAFTDN128F427C29D,Hold On,SOFKTPP12A8C1385CA,Made In The Dark,ARWA8AH1187FB3FC84,d8915e13-d67a-4aa0-9c0b-1f126af951af,Hot Chip,381.17832,0.852638932219,0.53576315772,2008
fef771ab021c200187a419f5e55311390f850a50,SOHLRVJ12A8C13A9A2,1,TRAGANK128F428A5CD,Black Lung (Album Version),SOHLRVJ12A8C13A9A2,Life Won't Wait,ARF84A41187B9A34E7,e503a20e-c978-4f7c-82f6-733bffdfe02a,Rancid,113.47546,0.850728265858,0.542054631464,0
fef771ab021c200187a419f5e55311390f850a50,SOLOYFG12A8C133391,6,TRAEQAB128F429C226,Memphis,SOLOYFG12A8C133391,Top Ranking Reggae - Bob Marley - Soul Almighty,ARAZCWP129462A97F1,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,Bob Marley,177.71057,0.780264380801,0.570106511951,1999
fef771ab021c200187a419f5e55311390f850a50,SOLTIVF12AAFF43797,1,TRAIVMM12903CFAD62,Lively Up Yourself,SOLTIVF12AAFF43797,Keep on Moving,ARAZCWP129462A97F1,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,Bob Marley,173.24363,0.778835827402,0.570106511951,1991
fef771ab021c200187a419f5e55311390f850a50,SOPANEB12A8C13E81E,1,TRAOOGD128F92E4768,God Smack,SOPANEB12A8C13E81E,Music Bank,ARSW5F51187FB4CFC9,4bd95eea-b9f6-4d70-a36c-cfea77431553,Alice In Chains,230.60853,0.796337059499,0.582921576451,1992
fef771ab021c200187a419f5e55311390f850a50,SOTEZMZ12A8C138355,1,TRAJDGB128F42882AC,Call Of Da Wild,SOTEZMZ12A8C138355,Southernplayalisticadillacmuzik,AR3MSAN1187B98F06B,73fdb566-a9b1-494c-9f32-51768ec9fd27,OutKast,366.39302,0.796420043773,0.574497025958,1994
fef771ab021c200187a419f5e55311390f850a50,SOTGMEB12A8C13B4CC,2,TRASQBA128F427B273,The Sukkubus Lustrate,SOTGMEB12A8C13B4CC,Bondage Goat Zombie,ARNNQBT1187FB437C1,a41cc6b0-ff0c-4331-9add-907025607e95,Belphegor,178.15465,0.683525064982,0.4730831924,2008
fef771ab021c200187a419f5e55311390f850a50,SOUHJKU12AB017DF67,1,TRAKYWY128F9310CF4,Stop Whispering (US Version),SOUHJKU12AB017DF67,Pablo Honey (Collector's Edition),ARH6W4X1187B99274F,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,250.8273,0.899934952232,0.683658060202,1993
