user_id,song_id,song_play_count,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hottness,year
1aa4fd215aadb160965110ed8a829745cde319eb,SOBEVGM12A67ADBCA7,4,TRBDOVF128E0795641,Baby Boy [feat. Beyonce],SOBEVGM12A67ADBCA7,Dutty Rock,AR65K7A1187FB4DAA4,183105b5-3e68-4748-9086-2c1c11bf7a3d,Sean Paul,245.34159,0.88446105206,0.619431422311,0
1aa4fd215aadb160965110ed8a829745cde319eb,SOCXBQG12AF72A7CBD,4,TRBFKVH128F4262579,Arco Arena,SOCXBQG12AF72A7CBD,Comfort Eagle,ARQRQRA12131B4B5A8,fa7b9055-3703-473a-8a09-adf2fe031a24,Cake,91.32363,0.794331284495,0.650665868274,2001
1aa4fd215aadb160965110ed8a829745cde319eb,SODXTMM12AF729F8F1,1,TRADESF128F4214D8E,Mama Kin,SODXTMM12AF729F8F1,Lies / Appetite For Destruction,ARM7EDF1187B9B3FA1,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N' Roses,237.13914,0.844085061395,0.71366981958,1986
1aa4fd215aadb160965110ed8a829745cde319eb,SOEHTZE12A6310F0F2,2,TRAGSGF128E0780CA7,One I Love,SOEHTZE12A6310F0F2,In My Place,ARJ7KF01187B98D717,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,274.41587,0.8650215115,0.916053228284,2002
1aa4fd215aadb160965110ed8a829745cde319eb,SOFKEIK12A6310D86A,1,TRBCFPP128E0781D6F,Stop Breaking Down (1994 Digital Remaster),SOFKEIK12A6310D86A,Exile On Main St,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,274.18077,0.814829656133,0.735765692951,0
1aa4fd215aadb160965110ed8a829745cde319eb,SOGCDYR12AC961854A,6,TRAEUIW12903D018F0,You And Your Heart,SOGCDYR12AC961854A,You And Your Heart,ARC8CQZ1187B98DECA,ff6e677f-91dd-4986-a174-8db0474b1799,Jack Johnson,196.20526,0.832011770647,0.677482479432,2010
1aa4fd215aadb160965110ed8a829745cde319eb,SOGRKPG12A58A7ADF7,1,TRAKBON128F9311039,Around And Around,SOGRKPG12A58A7ADF7,12 x 5,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,183.17016,0.814829656133,0.776037656053,1964
1aa4fd215aadb160965110ed8a829745cde319eb,SOIDJZY12A6701DEF7,3,TRAETTV12903CBBD09,Voodoo Chile Blues,SOIDJZY12A6701DEF7,Blues,ARNDL191187FB51583,06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,528.14322,0.840963900935,0.587869152218,1994
1aa4fd215aadb160965110ed8a829745cde319eb,SOKXYUW12A8C140229,1,TRAYQLP128F92FA224,Check On It,SOKXYUW12A8C140229,Check On It,AR65K7A1187FB4DAA4,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyoncé feat. Slim Thug,211.17342,0.889460725348,0.612067268298,2005
1aa4fd215aadb160965110ed8a829745cde319eb,SOLUABP12AF72A2CD2,3,TRAFWEV128F428D391,Alpha Beta Parking Lot,SOLUABP12AF72A2CD2,Prolonging the Magic,ARQRQRA12131B4B5A8,fa7b9055-3703-473a-8a09-adf2fe031a24,Cake,210.07628,0.794331284495,0.650665868274,1998
1aa4fd215aadb160965110ed8a829745cde319eb,SONQBUB12A6D4F8ED0,1,TRAADLN128F14832E9,Angie (1993 Digital Remaster),SONQBUB12A6D4F8ED0,Jump Back - The Best Of The Rolling Stones_ '71-'93,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,271.49016,0.814829656133,0.735765692951,0
