user_id,song_id,song_play_count,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hottness,year
d7b0e4032df1fde621c244513115e0c48c0281b9,SOBPHQK12AF72A6AFF,2,TRBCWOW128F1467692,Like A Dog,SOBPHQK12AF72A6AFF,Right Back,ARDGPFY1187B9A371B,c7a2ba91-4efd-4ac5-b5ae-d2c238dbfb88,Long Beach Dub Allstars,213.62893,0.575412600552,0.417351055803,1999
d7b0e4032df1fde621c244513115e0c48c0281b9,SOCXKCF12AF729F898,2,TRALLSP128F148AD75,Kablammin' It,SOCXKCF12AF729F898,Wonders Of The World,ARDGPFY1187B9A371B,c7a2ba91-4efd-4ac5-b5ae-d2c238dbfb88,Long Beach Dub Allstars,282.61832,0.575412600552,0.417351055803,2001
d7b0e4032df1fde621c244513115e0c48c0281b9,SOHJHIQ12A6310E147,1,TRBDNDG128E0782EDC,She Blinded Me With Science,SOHJHIQ12A6310E147,Blinded By Science,ARMG34A1187FB548A8,5a8cc407-7efb-4e94-9637-d5896395e754,Thomas Dolby,223.45098,0.641354080934,0.384230562973,1982
d7b0e4032df1fde621c244513115e0c48c0281b9,SOIOCUC12A8C13EDAA,1,TRAMTYX128F42985D0,Halloween II,SOIOCUC12A8C13EDAA,Collection 2,ARA1UU51187FB5A70B,936addc3-91aa-49de-8ec0-0dc186de151f,The Misfits,133.27628,0.85372585672,0.548221891898,1981
d7b0e4032df1fde621c244513115e0c48c0281b9,SOIPOJA12A8C13EDB7,1,TRBAHBP128F42985D6,We Bite,SOIPOJA12A8C13EDB7,Collection 2,ARA1UU51187FB5A70B,936addc3-91aa-49de-8ec0-0dc186de151f,The Misfits,73.09016,0.85372585672,0.550991009241,1982
d7b0e4032df1fde621c244513115e0c48c0281b9,SONQBUB12A6D4F8ED0,5,TRAADLN128F14832E9,Angie (1993 Digital Remaster),SONQBUB12A6D4F8ED0,Jump Back - The Best Of The Rolling Stones_ '71-'93,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,271.49016,0.814829656133,0.735765692951,0
d7b0e4032df1fde621c244513115e0c48c0281b9,SONRWFT12A6D4F983A,1,TRAUVUF128F148D1AA,Dig Up Her Bones,SONRWFT12A6D4F983A,American Psycho,ARA1UU51187FB5A70B,936addc3-91aa-49de-8ec0-0dc186de151f,The Misfits,181.21098,0.85372585672,0.550991009241,1997
d7b0e4032df1fde621c244513115e0c48c0281b9,SOOFUMT12A8C133296,1,TRAYABW128F4235888,We March To The Beat Of Indifferent Drum,SOOFUMT12A8C133296,Wolves In Wolves' Clothing,AR06EB01187FB40150,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,158.11873,0.561131213326,0.554291489013,2006
d7b0e4032df1fde621c244513115e0c48c0281b9,SOPIKEG12A58291636,1,TRAAFJW128F428A424,Stickin In My Eye,SOPIKEG12A58291636,White Trash ......,AR06EB01187FB40150,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,144.50893,0.778816716563,0.554291489013,1992
d7b0e4032df1fde621c244513115e0c48c0281b9,SORSFTZ12A8C1391C5,1,TRAEOMS128F4262357,My Heart Is Yearning,SORSFTZ12A8C1391C5,Punk In Drublic,AR06EB01187FB40150,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,143.64689,0.561131213326,0.554291489013,1994
d7b0e4032df1fde621c244513115e0c48c0281b9,SOSCQEX12A6D4F965A,2,TRBHGVH128F148AD73,Free Love,SOSCQEX12A6D4F965A,Wonders Of The World,ARDGPFY1187B9A371B,c7a2ba91-4efd-4ac5-b5ae-d2c238dbfb88,Long Beach Dub Allstars,205.11302,0.575412600552,0.417351055803,2001
d7b0e4032df1fde621c244513115e0c48c0281b9,SOSELMV12A6D4FCF5A,5,TRAUOEY128F421CBD3,Valerie,SOSELMV12A6D4FCF5A,ESSENTIAL 08,ARWD25M1187FB4C563,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,229.85098,0.899709852629,0.583732613088,2007
d7b0e4032df1fde621c244513115e0c48c0281b9,SOVMSTD12A6D4F9840,1,TRARHCB128F148D1B0,The Haunting,SOVMSTD12A6D4F9840,American Psycho,ARA1UU51187FB5A70B,936addc3-91aa-49de-8ec0-0dc186de151f,The Misfits,85.9424,0.85372585672,0.550991009241,1997
