user_id,song_id,song_play_count,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hottness,year
6d625c6557df84b60d90426c0116138b617b9449,SOCTJIL12A67ADAF3F,2,TRACFZI128E0795424,Bury Your Head,SOCTJIL12A67ADAF3F,Saosin EP,ARGO67V1187B9968D2,47b8b42a-96e8-46fa-9ea6-70c5136ae971,Saosin,212.29669,0.755077151072,0.563763752282,2005
6d625c6557df84b60d90426c0116138b617b9449,SOCXBQG12AF72A7CBD,2,TRBFKVH128F4262579,Arco Arena,SOCXBQG12AF72A7CBD,Comfort Eagle,ARQRQRA12131B4B5A8,fa7b9055-3703-473a-8a09-adf2fe031a24,Cake,91.32363,0.794331284495,0.650665868274,2001
6d625c6557df84b60d90426c0116138b617b9449,SOCXWEG12A6D4FBEA3,1,TRBCIDX128F422F215,I Am Fred Astaire (Album Version),SOCXWEG12A6D4FBEA3,Where You Want To Be,ARG9CID1187B9AB010,350bce49-c21b-4137-b50a-0766ded07e4d,Taking Back Sunday,223.39873,0.911599657381,0.5723739799,2004
6d625c6557df84b60d90426c0116138b617b9449,SOGFEYF12A6310DF58,5,TRAYDZH128C71967BC,Sucker,SOGFEYF12A6310DF58,New Found Glory,ARH9HS41187FB5BC6F,6acb932e-840d-47ac-8e0d-725ad8a6e52c,New Found Glory,172.22485,0.891853779689,0.548228209192,2000
6d625c6557df84b60d90426c0116138b617b9449,SOIZLKI12A6D4F7B61,18,TRAURYF128F147805D,Supermassive Black Hole (Album Version),SOIZLKI12A6D4F7B61,Supermassive Black Hole,ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,209.34485,0.929030287441,0.750426551019,0
6d625c6557df84b60d90426c0116138b617b9449,SOMTXSB12AF72ACC38,1,TRBAUVN128F932FEF8,Oops!...I Did It Again,SOMTXSB12AF72ACC38,The Singles Collection,AR03BDP1187FB5B324,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Britney Spears,211.01669,0.947327506635,0.607257279581,2000
6d625c6557df84b60d90426c0116138b617b9449,SOPXNHL12A58A79B0F,2,TRBGRWH128F92E3551,Need,SOPXNHL12A58A79B0F,Hold On,AR7MNIX1187B9A2A68,d576231e-c0b6-4a42-a4f4-011f06b9095c,Tyrone Wells,204.59057,0.689793071149,0.377849172963,2005
6d625c6557df84b60d90426c0116138b617b9449,SOQHWMN12A6701E2D9,7,TRAWRKT128E0788857,Swing Life Away,SOQHWMN12A6701E2D9,Siren Song Of The Counter-Culture,ARZWK2R1187B98F09F,606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,200.12363,0.847081688244,0.625080480974,2003
6d625c6557df84b60d90426c0116138b617b9449,SORTRUL12A6D4FA12A,7,TRADGQI128F1472928,Mi Sangre Latino,SORTRUL12A6D4FA12A,Selecao De Ouro Vol.2,AR6C8EJ1187FB3F473,5c70dd66-e717-4ce3-8940-9a530f492383,Nelson Ned,177.6322,0.498663648578,0.321882689946,0
6d625c6557df84b60d90426c0116138b617b9449,SOSAFCZ12AAFF41CD4,2,TRAJFQF128F92E354E,Baby Don't You Change,SOSAFCZ12AAFF41CD4,Hold On,AR7MNIX1187B9A2A68,d576231e-c0b6-4a42-a4f4-011f06b9095c,Tyrone Wells,252.65587,0.689793071149,0.377849172963,2005
6d625c6557df84b60d90426c0116138b617b9449,SOSDZUS12A8C13AE10,1,TRAJZLM128F427CEB7,B-Boy Stance,SOSDZUS12A8C13AE10,B-Boy Stance,ARCF06I1187B995398,3dfb71a2-2e06-4a69-8839-3e1fc07e92ea,K-OS,238.23628,0.712662163367,0.430697046289,2004
6d625c6557df84b60d90426c0116138b617b9449,SOTEFFR12A8C144765,6,TRBIFGK128F92F23A2,A Dustland Fairytale,SOTEFFR12A8C144765,Day & Age,ARVG4OK1187B9B6BD3,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,225.12281,0.918451788889,0.82890630154,2008
6d625c6557df84b60d90426c0116138b617b9449,SOULTKQ12AB018A183,2,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),SOULTKQ12AB018A183,B.o.B Presents: The Adventures of Bobby Ray,ARKQQZA12086C116FC,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,269.63546,0.768223624915,0.712534952937,2010
6d625c6557df84b60d90426c0116138b617b9449,SOWVTCS12AC468543B,3,TRAOAYQ12903CFE05C,Show Me,SOWVTCS12AC468543B,Finally,ARZCXO91187FB53708,c7d13c98-8896-4105-b68d-698d4f54ffcd,Justin,203.2322,0.78255568904,0.335368577746,0
